partner,week,no_of_total_reg,email_verified_users,mobile_verified_users,both_email_mobile_verified,no_of_full_reg,landed_on_pan,%landed on PAN/full_reg,kyc_initiated_pan,%_kyc_initiated,%kyc initiated old,kra_digilocker_adhaarxml,%kra_digilocker_adhaarxml/pan,bank,%bank/kra_digilocker_adhaarxml,other_details,%other_details/bank,nominee,%nominee/other_details,liveliness,%liveliness/nominee,signature,%signature/liveliness,aof,%aof/signature,demat,%demat/aof,ucc,%ucc/demat,b_mf_kyc_completed_users,%mf_kyc/kyc_initiation,%ucc/kyc_initiation,%b_mf_kyc_completion/full_signup,fti_on_any_day,%_fti_on_any_day/ucc,any_day_repeat,%any_day_repeat,same_week_reg_kyc,same_week_reg_ucc,% same_week_reg_ucc/full_signup,same_week_pan_ucc,%same_week_pan_ucc/pan,same_week_reg_fti,same_week_fti/ucc,referees_registered,%referees_registered/invested_referrers,referees_invested,%referees_invested/invested_referrers
Mobikwik,2022-10-24,4,3,3,3,4,3,0.75,3,1.0,0.75,3,1.0,3,1.0,3,1.0,3,1.0,2,0.6666666666666666,2,1.0,2,1.0,1,0.5,2,2.0,1,0.0,0.6666666666666666,0.25,1,0.5,0,0.0,0,0,0.0,1,0.3333333333333333,0,0.0,0,NaN,0,NaN
Mobikwik,2022-10-17,2,0,0,0,2,0,0.0,1,Infinity,0.5,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,0,0.0,1,Infinity,1,0.0,1.0,0.5,1,1.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,NaN,0,NaN
Mobikwik,2022-10-10,2,0,0,0,2,0,0.0,1,Infinity,0.5,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,0,0.0,1,Infinity,1,0.0,1.0,0.5,1,1.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,NaN,0,NaN
Mobikwik,2022-10-03,1,0,0,0,1,0,0.0,1,Infinity,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,0,0.0,1,Infinity,1,0.0,1.0,1.0,1,1.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,NaN,0,NaN
Mobikwik,2022-09-26,1,1,1,1,1,1,1.0,1,1.0,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1.0,1.0,1,1.0,1,1.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Mobikwik,2022-09-19,3,0,0,0,3,0,0.0,1,Infinity,0.3333333333333333,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,0,0.0,1,Infinity,1,0.0,1.0,0.3333333333333333,1,1.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,NaN,0,NaN
Mobikwik,2022-09-12,6,1,1,1,6,1,0.16666666666666666,2,2.0,0.3333333333333333,2,1.0,2,1.0,2,1.0,2,1.0,2,1.0,1,0.5,1,1.0,0,0.0,1,Infinity,1,0.0,0.5,0.16666666666666666,1,1.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,NaN,0,NaN
Mobikwik,2022-09-05,3,2,2,2,3,2,0.6666666666666666,3,1.5,1.0,3,1.0,3,1.0,3,1.0,3,1.0,3,1.0,3,1.0,2,0.6666666666666666,1,0.5,2,2.0,1,0.0,0.6666666666666666,0.3333333333333333,1,0.5,0,0.0,0,0,0.0,1,0.3333333333333333,0,0.0,0,NaN,0,NaN
Mobikwik,2022-08-29,2,0,0,0,2,0,0.0,1,Infinity,0.5,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,0,0.0,1,Infinity,1,0.0,1.0,0.5,1,1.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,NaN,0,NaN
Mobikwik,2022-08-22,4,0,0,0,4,0,0.0,1,Infinity,0.25,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,0,0.0,1,Infinity,1,0.0,1.0,0.25,1,1.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,NaN,0,NaN
Mobikwik,2022-08-15,4,1,1,1,4,0,0.0,1,Infinity,0.25,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,0,0.0,1,Infinity,1,0.0,1.0,0.25,1,1.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,NaN,0,NaN
Mobikwik,2022-08-08,5,3,3,3,5,2,0.4,3,1.5,0.6,3,1.0,2,0.6666666666666666,2,1.0,2,1.0,2,1.0,2,1.0,2,1.0,1,0.5,2,2.0,1,0.0,0.6666666666666666,0.2,2,1.0,0,0.0,0,0,0.0,1,0.3333333333333333,0,0.0,0,0.0,0,0.0
Mobikwik,2022-08-01,3,1,1,1,3,1,0.3333333333333333,2,2.0,0.6666666666666666,2,1.0,2,1.0,2,1.0,2,1.0,2,1.0,2,1.0,2,1.0,1,0.5,2,2.0,1,0.0,1.0,0.3333333333333333,1,0.5,0,0.0,0,0,0.0,1,0.5,0,0.0,0,NaN,0,NaN
Mobikwik,2022-07-25,1,1,1,1,1,1,1.0,1,1.0,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,0,0.0,1.0,0.0,1,1.0,1,1.0,0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0
Mobikwik,2022-07-18,2,0,0,0,2,0,0.0,1,Infinity,0.5,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,0,0.0,1,Infinity,1,0.0,1.0,0.5,1,1.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,NaN,0,NaN
Mobikwik,2022-07-11,3,2,2,2,3,2,0.6666666666666666,3,1.5,1.0,3,1.0,3,1.0,3,1.0,3,1.0,2,0.6666666666666666,2,1.0,2,1.0,1,0.5,2,2.0,1,0.0,0.6666666666666666,0.3333333333333333,1,0.5,0,0.0,0,0,0.0,1,0.3333333333333333,0,0.0,0,NaN,0,NaN
Mobikwik,2022-07-04,6,1,1,1,6,1,0.16666666666666666,2,2.0,0.3333333333333333,2,1.0,1,0.5,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,0,0.0,1,Infinity,1,0.0,0.5,0.16666666666666666,1,1.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,NaN,0,NaN
Mobikwik,2022-06-20,2,0,0,0,2,0,0.0,1,Infinity,0.5,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,0,0.0,1,Infinity,1,0.0,1.0,0.5,1,1.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,NaN,0,NaN
Mobikwik,2022-06-06,2,2,1,1,2,0,0.0,1,Infinity,0.5,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,0,0.0,1,Infinity,1,0.0,1.0,0.5,1,1.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,NaN,0,NaN
Mobikwik,2022-05-30,7,1,1,1,7,1,0.14285714285714285,2,2.0,0.2857142857142857,2,1.0,2,1.0,2,1.0,2,1.0,2,1.0,2,1.0,1,0.5,0,0.0,1,Infinity,1,0.0,0.5,0.14285714285714285,1,1.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,NaN,0,NaN
Mobikwik,2022-05-23,2,0,0,0,2,0,0.0,1,Infinity,0.5,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,0,0.0,1,Infinity,1,0.0,1.0,0.5,1,1.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,NaN,0,NaN
Mobikwik,2022-05-16,5,0,0,0,5,0,0.0,1,Infinity,0.2,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,0,0.0,1,Infinity,1,0.0,1.0,0.2,1,1.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,NaN,0,NaN
Mobikwik,2022-05-09,1,0,0,0,1,0,0.0,1,Infinity,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,0,0.0,1,Infinity,1,0.0,1.0,1.0,1,1.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,NaN,0,NaN
Mobikwik,2022-05-02,3,0,0,0,3,0,0.0,1,Infinity,0.3333333333333333,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,0,0.0,1,Infinity,1,0.0,1.0,0.3333333333333333,1,1.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,NaN,0,NaN
Mobikwik,2022-04-25,2,0,1,0,2,0,0.0,1,Infinity,0.5,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,0,0.0,1,Infinity,1,0.0,1.0,0.5,1,1.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,NaN,0,NaN
Mobikwik,2022-04-18,2,1,0,0,2,0,0.0,1,Infinity,0.5,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,0,0.0,1,Infinity,1,0.0,1.0,0.5,1,1.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,NaN,0,NaN
Mobikwik,2022-04-11,1,1,1,1,1,0,0.0,1,Infinity,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,0,0.0,1,Infinity,1,0.0,1.0,1.0,1,1.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,NaN,0,NaN
Mobikwik,2022-04-04,2,1,1,1,2,1,0.5,2,2.0,1.0,2,1.0,2,1.0,2,1.0,2,1.0,2,1.0,2,1.0,2,1.0,1,0.5,2,2.0,1,0.0,1.0,0.5,1,0.5,0,0.0,0,0,0.0,1,0.5,0,0.0,0,NaN,0,NaN
Mobikwik,2022-03-28,2,1,1,1,2,1,0.5,2,2.0,1.0,2,1.0,2,1.0,2,1.0,2,1.0,2,1.0,2,1.0,2,1.0,1,0.5,2,2.0,1,0.0,1.0,0.5,1,0.5,0,0.0,0,0,0.0,1,0.5,0,0.0,0,NaN,0,NaN
Mobikwik,2022-03-21,1,0,0,0,1,0,0.0,1,Infinity,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,0,0.0,1,Infinity,1,0.0,1.0,1.0,1,1.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,NaN,0,NaN
Mobikwik,2022-03-07,2,0,0,0,2,0,0.0,1,Infinity,0.5,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,0,0.0,1,Infinity,1,0.0,1.0,0.5,1,1.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,NaN,0,NaN
Mobikwik,2022-02-28,6,0,0,0,6,0,0.0,1,Infinity,0.16666666666666666,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,0,0.0,1,Infinity,1,0.0,1.0,0.16666666666666666,1,1.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,NaN,0,NaN
Mobikwik,2022-02-21,3,0,0,0,3,0,0.0,1,Infinity,0.3333333333333333,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,0,0.0,1,Infinity,1,0.0,1.0,0.3333333333333333,1,1.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,NaN,0,NaN
Mobikwik,2022-02-14,3,3,2,2,3,2,0.6666666666666666,3,1.5,1.0,3,1.0,2,0.6666666666666666,2,1.0,2,1.0,2,1.0,2,1.0,2,1.0,1,0.5,2,2.0,1,0.0,0.6666666666666666,0.3333333333333333,1,0.5,0,0.0,0,0,0.0,0,0.0,0,0.0,0,NaN,0,NaN
Mobikwik,2022-01-31,7,1,1,1,7,0,0.0,1,Infinity,0.14285714285714285,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,0,0.0,1,Infinity,1,0.0,1.0,0.14285714285714285,1,1.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,NaN,0,NaN
Mobikwik,2022-01-24,4,1,1,1,4,1,0.25,2,2.0,0.5,2,1.0,2,1.0,2,1.0,2,1.0,2,1.0,2,1.0,2,1.0,1,0.5,2,2.0,1,0.0,1.0,0.25,2,1.0,1,0.5,0,0,0.0,1,0.5,0,0.0,0,0.0,0,0.0
Mobikwik,2022-01-17,2,0,1,0,2,0,0.0,1,Infinity,0.5,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,0,0.0,1,Infinity,1,0.0,1.0,0.5,1,1.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,NaN,0,NaN
Mobikwik,2022-01-10,3,0,0,0,3,0,0.0,1,Infinity,0.3333333333333333,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,0,0.0,1,Infinity,1,0.0,1.0,0.3333333333333333,1,1.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,NaN,0,NaN
Mobikwik,2022-01-03,1,0,0,0,1,0,0.0,1,Infinity,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,0,0.0,1,Infinity,1,0.0,1.0,1.0,1,1.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,NaN,0,NaN
Mobikwik,2021-12-27,2,0,0,0,2,0,0.0,1,Infinity,0.5,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,0,0.0,1,Infinity,1,0.0,1.0,0.5,1,1.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,NaN,0,NaN
Mobikwik,2021-12-20,5,1,1,1,5,1,0.2,2,2.0,0.4,2,1.0,2,1.0,2,1.0,2,1.0,2,1.0,2,1.0,2,1.0,1,0.5,2,2.0,1,0.0,1.0,0.2,1,0.5,0,0.0,0,0,0.0,1,0.5,0,0.0,0,NaN,0,NaN
Mobikwik,2021-12-13,2,0,0,0,2,0,0.0,1,Infinity,0.5,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,0,0.0,1,Infinity,1,0.0,1.0,0.5,1,1.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,NaN,0,NaN
Mobikwik,2021-12-06,2,0,0,0,2,0,0.0,1,Infinity,0.5,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,0,0.0,1,Infinity,1,0.0,1.0,0.5,1,1.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,NaN,0,NaN
Mobikwik,2021-11-29,3,1,0,0,3,0,0.0,1,Infinity,0.3333333333333333,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,0,0.0,1,Infinity,1,0.0,1.0,0.3333333333333333,1,1.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,NaN,0,NaN
Mobikwik,2021-11-22,1,0,0,0,1,0,0.0,1,Infinity,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,0,0.0,1,Infinity,1,0.0,1.0,1.0,1,1.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,NaN,0,NaN
Mobikwik,2021-11-01,1,0,0,0,1,0,0.0,1,Infinity,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,0,0.0,1,Infinity,1,0.0,1.0,1.0,1,1.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,NaN,0,NaN
Mobikwik,2021-10-25,3,0,0,0,3,0,0.0,1,Infinity,0.3333333333333333,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,0,0.0,1,Infinity,1,0.0,1.0,0.3333333333333333,1,1.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,NaN,0,NaN
Mobikwik,2021-10-18,3,1,0,0,3,0,0.0,1,Infinity,0.3333333333333333,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,0,0.0,1,Infinity,1,0.0,1.0,0.3333333333333333,1,1.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,NaN,0,NaN
Mobikwik,2021-10-11,2,0,0,0,2,0,0.0,1,Infinity,0.5,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,0,0.0,1,Infinity,1,0.0,1.0,0.5,1,1.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,NaN,0,NaN
Mobikwik,2021-10-04,1,0,0,0,1,0,0.0,1,Infinity,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,0,0.0,1,Infinity,1,0.0,1.0,1.0,1,1.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,NaN,0,NaN
Mobikwik,2021-09-20,1,1,1,1,1,1,1.0,1,1.0,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,0,0.0,1.0,0.0,0,0.0,0,NaN,0,0,0.0,1,1.0,0,0.0,0,NaN,0,NaN
Mobikwik,2021-09-06,2,1,1,1,2,1,0.5,2,2.0,1.0,2,1.0,2,1.0,2,1.0,2,1.0,2,1.0,2,1.0,2,1.0,1,0.5,2,2.0,2,0.5,1.0,1.0,1,0.5,0,0.0,0,0,0.0,1,0.5,0,0.0,0,NaN,0,NaN
Mobikwik,2021-08-23,1,1,1,1,1,1,1.0,1,1.0,1.0,1,1.0,1,1.0,1,1.0,1,1.0,0,0.0,1,Infinity,0,0.0,0,NaN,0,NaN,0,0.0,0.0,0.0,0,NaN,0,NaN,0,0,0.0,0,0.0,0,NaN,0,NaN,0,NaN
Mobikwik,2021-08-09,4,1,1,1,4,1,0.25,2,2.0,0.5,2,1.0,2,1.0,2,1.0,2,1.0,2,1.0,2,1.0,2,1.0,1,0.5,2,2.0,1,0.0,1.0,0.25,1,0.5,0,0.0,0,0,0.0,1,0.5,0,0.0,0,NaN,0,NaN
Mobikwik,2021-07-26,2,0,0,0,2,0,0.0,1,Infinity,0.5,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,0,0.0,1,Infinity,1,0.0,1.0,0.5,1,1.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,NaN,0,NaN
Mobikwik,2021-07-12,1,1,0,0,1,0,0.0,1,Infinity,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,0,0.0,1,Infinity,1,0.0,1.0,1.0,1,1.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,NaN,0,NaN
Mobikwik,2021-06-28,3,0,1,0,3,0,0.0,1,Infinity,0.3333333333333333,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,0,0.0,1,Infinity,1,0.0,1.0,0.3333333333333333,1,1.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,NaN,0,NaN
Mobikwik,2021-06-21,1,0,0,0,1,0,0.0,1,Infinity,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,0,0.0,1,Infinity,1,0.0,1.0,1.0,1,1.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,NaN,0,NaN
Mobikwik,2021-06-07,3,0,0,0,3,0,0.0,1,Infinity,0.3333333333333333,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,0,0.0,1,Infinity,1,0.0,1.0,0.3333333333333333,1,1.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,NaN,0,NaN
Mobikwik,2021-05-17,2,0,0,0,2,0,0.0,1,Infinity,0.5,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,0,0.0,1,Infinity,1,0.0,1.0,0.5,1,1.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,NaN,0,NaN
Mobikwik,2021-05-10,1,0,0,0,1,0,0.0,1,Infinity,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,0,0.0,1,Infinity,1,0.0,1.0,1.0,1,1.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,NaN,0,NaN
Mobikwik,2021-04-26,1,0,0,0,1,0,0.0,1,Infinity,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,0,0.0,1,Infinity,1,0.0,1.0,1.0,1,1.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,NaN,0,NaN
Mobikwik,2021-03-01,1,0,0,0,1,0,0.0,1,Infinity,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,0,0.0,1,Infinity,1,0.0,1.0,1.0,1,1.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,NaN,0,NaN
Mobikwik,2021-02-22,1,1,1,1,1,1,1.0,1,1.0,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,0,0.0,1.0,0.0,1,1.0,1,1.0,0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0
Mobikwik,2021-02-15,2,0,0,0,2,0,0.0,1,Infinity,0.5,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,0,0.0,1,Infinity,1,0.0,1.0,0.5,1,1.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,NaN,0,NaN
Mobikwik,2021-02-01,1,0,0,0,1,0,0.0,1,Infinity,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,0,0.0,1,Infinity,1,0.0,1.0,1.0,1,1.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,NaN,0,NaN
Tata Digital Private Ltd,2026-05-11,868,94,88,86,868,75,0.08640552995391705,69,0.92,0.07949308755760369,67,0.9710144927536232,63,0.9402985074626866,64,1.0158730158730158,64,1.0,59,0.921875,59,1.0,49,0.8305084745762712,48,0.9795918367346939,49,1.0208333333333333,24,0.3333333333333333,0.7101449275362319,0.027649769585253458,24,0.4897959183673469,10,0.4166666666666667,37,37,0.04262672811059908,44,0.6376811594202898,14,0.2857142857142857,1,0.043478260869565216,0,0.0
Tata Digital Private Ltd,2026-05-04,906,89,88,84,906,78,0.08609271523178808,73,0.9358974358974359,0.08057395143487858,67,0.9178082191780822,65,0.9701492537313433,63,0.9692307692307692,63,1.0,59,0.9365079365079365,58,0.9830508474576272,50,0.8620689655172413,49,0.98,49,1.0,20,0.2602739726027397,0.6712328767123288,0.02207505518763797,21,0.42857142857142855,9,0.42857142857142855,37,36,0.039735099337748346,43,0.589041095890411,11,0.22448979591836735,0,0.0,0,0.0
Tata Digital Private Ltd,2026-04-27,1046,121,117,114,1046,102,0.09751434034416825,97,0.9509803921568627,0.09273422562141491,91,0.9381443298969072,83,0.9120879120879121,81,0.9759036144578314,78,0.9629629629629629,73,0.9358974358974359,70,0.958904109589041,61,0.8714285714285714,60,0.9836065573770492,58,0.9666666666666667,23,0.2268041237113402,0.5979381443298969,0.02198852772466539,27,0.46551724137931033,10,0.37037037037037035,39,28,0.02676864244741874,42,0.4329896907216495,6,0.10344827586206896,0,0.0,0,0.0
Tata Digital Private Ltd,2026-04-20,1099,161,155,151,1099,135,0.12283894449499545,127,0.9407407407407408,0.11555959963603275,110,0.8661417322834646,108,0.9818181818181818,106,0.9814814814814815,104,0.9811320754716981,92,0.8846153846153846,88,0.9565217391304348,74,0.8409090909090909,73,0.9864864864864865,74,1.0136986301369864,22,0.16535433070866143,0.5826771653543307,0.020018198362147407,29,0.3918918918918919,14,0.4827586206896552,55,55,0.05004549590536852,67,0.5275590551181102,15,0.20270270270270271,1,0.03571428571428571,0,0.0
Tata Digital Private Ltd,2026-04-13,1023,109,105,105,1023,99,0.0967741935483871,93,0.9393939393939394,0.09090909090909091,85,0.9139784946236559,84,0.9882352941176471,83,0.9880952380952381,81,0.9759036144578314,74,0.9135802469135802,72,0.972972972972973,65,0.9027777777777778,64,0.9846153846153847,61,0.953125,24,0.24731182795698925,0.6559139784946236,0.02346041055718475,32,0.5245901639344263,9,0.28125,49,45,0.04398826979472141,56,0.6021505376344086,22,0.36065573770491804,0,0.0,0,0.0
Tata Digital Private Ltd,2026-04-06,1292,156,151,146,1292,135,0.1044891640866873,118,0.8740740740740741,0.0913312693498452,101,0.8559322033898306,95,0.9405940594059405,92,0.968421052631579,92,1.0,79,0.8586956521739131,83,1.0506329113924051,71,0.8554216867469879,70,0.9859154929577465,71,1.0142857142857142,24,0.19491525423728814,0.6016949152542372,0.018575851393188854,30,0.4225352112676056,14,0.4666666666666667,53,53,0.04102167182662539,67,0.5677966101694916,21,0.29577464788732394,1,0.034482758620689655,1,0.034482758620689655
Tata Digital Private Ltd,2026-03-30,1270,149,144,140,1270,124,0.09763779527559055,115,0.9274193548387096,0.09055118110236221,104,0.9043478260869565,100,0.9615384615384616,99,0.99,96,0.9696969696969697,90,0.9375,86,0.9555555555555556,73,0.8488372093023255,72,0.9863013698630136,73,1.0138888888888888,23,0.19130434782608696,0.6347826086956522,0.01811023622047244,28,0.3835616438356164,12,0.42857142857142855,60,60,0.047244094488188976,69,0.6,19,0.2602739726027397,0,0.0,0,0.0
Tata Digital Private Ltd,2026-03-23,1062,149,145,139,1062,127,0.11958568738229755,120,0.9448818897637795,0.11299435028248588,105,0.875,92,0.8761904761904762,92,1.0,91,0.9891304347826086,79,0.8681318681318682,83,1.0506329113924051,67,0.8072289156626506,66,0.9850746268656716,67,1.0151515151515151,23,0.18333333333333332,0.5583333333333333,0.021657250470809793,29,0.43283582089552236,12,0.41379310344827586,51,51,0.0480225988700565,65,0.5416666666666666,12,0.1791044776119403,0,0.0,0,0.0
Tata Digital Private Ltd,2026-03-16,1258,171,162,158,1258,149,0.11844197138314785,138,0.9261744966442953,0.10969793322734499,118,0.855072463768116,111,0.940677966101695,109,0.9819819819819819,108,0.9908256880733946,92,0.8518518518518519,90,0.9782608695652174,74,0.8222222222222222,73,0.9864864864864865,74,1.0136986301369864,32,0.2246376811594203,0.5362318840579711,0.025437201907790145,31,0.4189189189189189,13,0.41935483870967744,51,51,0.04054054054054054,59,0.427536231884058,16,0.21621621621621623,1,0.03333333333333333,0,0.0
Tata Digital Private Ltd,2026-03-09,967,99,98,92,967,82,0.08479834539813857,78,0.9512195121951219,0.08066184074457083,74,0.9487179487179487,70,0.9459459459459459,68,0.9714285714285714,68,1.0,58,0.8529411764705882,55,0.9482758620689655,47,0.8545454545454545,45,0.9574468085106383,47,1.0444444444444445,19,0.23076923076923078,0.6025641025641025,0.01964839710444674,18,0.3829787234042553,8,0.4444444444444444,34,34,0.03516028955532575,41,0.5256410256410257,5,0.10638297872340426,0,0.0,0,0.0
Tata Digital Private Ltd,2026-03-02,1273,149,145,141,1273,121,0.09505106048703849,112,0.9256198347107438,0.08798114689709348,103,0.9196428571428571,99,0.9611650485436893,98,0.98989898989899,96,0.9795918367346939,78,0.8125,79,1.0128205128205128,63,0.7974683544303798,62,0.9841269841269841,62,1.0,31,0.26785714285714285,0.5535714285714286,0.024351924587588374,31,0.5,7,0.22580645161290322,42,42,0.032992930086410056,55,0.49107142857142855,15,0.24193548387096775,3,0.1,2,0.06666666666666667
Tata Digital Private Ltd,2026-02-23,1422,178,176,170,1422,141,0.09915611814345991,133,0.9432624113475178,0.09353023909985936,117,0.8796992481203008,111,0.9487179487179487,110,0.990990990990991,108,0.9818181818181818,95,0.8796296296296297,94,0.9894736842105263,81,0.8617021276595744,80,0.9876543209876543,80,1.0,27,0.19548872180451127,0.6015037593984962,0.0189873417721519,31,0.3875,10,0.3225806451612903,53,52,0.03656821378340366,69,0.518796992481203,11,0.1375,0,0.0,0,0.0
